Orthogroup	HART001	HART027	HART058	HART060	HART061	HART062	HART063	HART067	HART068	N1523	N9750	Total
OG0012999	1	1	1	1	1	1	1	1	1	1	1	11
OG0013000	1	1	1	1	1	1	1	1	1	1	1	11
OG0013001	1	1	1	1	1	1	1	1	1	1	1	11
OG0013002	1	1	1	1	1	1	1	1	1	1	1	11
OG0013003	1	1	1	1	1	1	1	1	1	1	1	11
OG0013004	1	1	1	1	1	1	1	1	1	1	1	11
OG0013005	1	1	1	1	1	1	1	1	1	1	1	11
OG0013006	1	1	1	1	1	1	1	1	1	1	1	11
OG0013007	1	1	1	1	1	1	1	1	1	1	1	11
OG0013008	1	1	1	1	1	1	1	1	1	1	1	11
OG0013009	1	1	1	1	1	1	1	1	1	1	1	11
OG0013010	1	1	1	1	1	1	1	1	1	1	1	11
OG0013011	1	1	1	1	1	1	1	1	1	1	1	11
OG0013012	1	1	1	1	1	1	1	1	1	1	1	11
OG0013013	1	1	1	1	1	1	1	1	1	1	1	11
OG0013014	1	1	1	1	1	1	1	1	1	1	1	11
OG0013015	1	1	1	1	1	1	1	1	1	1	1	11
OG0013016	1	1	1	1	1	1	1	1	1	1	1	11
OG0013017	1	1	1	1	1	1	1	1	1	1	1	11
OG0013018	1	1	1	1	1	1	1	1	1	1	1	11
OG0013019	1	1	1	1	1	1	1	1	1	1	1	11
OG0013020	1	1	1	1	1	1	1	1	1	1	1	11
OG0013021	1	1	1	1	1	1	1	1	1	1	1	11
OG0013022	1	1	1	1	1	1	1	1	1	1	1	11
OG0013023	1	1	1	1	1	1	1	1	1	1	1	11
OG0013024	1	1	1	1	1	1	1	1	1	1	1	11
OG0013025	1	1	1	1	1	1	1	1	1	1	1	11
OG0013026	1	1	1	1	1	1	1	1	1	1	1	11
OG0013027	1	1	1	1	1	1	1	1	1	1	1	11
OG0013028	1	1	1	1	1	1	1	1	1	1	1	11
OG0013029	1	1	1	1	1	1	1	1	1	1	1	11
OG0013030	1	1	1	1	1	1	1	1	1	1	1	11
OG0013031	1	1	1	1	1	1	1	1	1	1	1	11
OG0013032	1	1	1	1	1	1	1	1	1	1	1	11
OG0013033	1	1	1	1	1	1	1	1	1	1	1	11
OG0013034	1	1	1	1	1	1	1	1	1	1	1	11
OG0013035	1	1	1	1	1	1	1	1	1	1	1	11
OG0013036	1	1	1	1	1	1	1	1	1	1	1	11
OG0013037	1	1	1	1	1	1	1	1	1	1	1	11
OG0013038	1	1	1	1	1	1	1	1	1	1	1	11
OG0013039	1	1	1	1	1	1	1	1	1	1	1	11
OG0013040	1	1	1	1	1	1	1	1	1	1	1	11
OG0013041	1	1	1	1	1	1	1	1	1	1	1	11
OG0013042	1	1	1	1	1	1	1	1	1	1	1	11
OG0013043	1	1	1	1	1	1	1	1	1	1	1	11
OG0013044	1	1	1	1	1	1	1	1	1	1	1	11
OG0013045	1	1	1	1	1	1	1	1	1	1	1	11
OG0013046	1	1	1	1	1	1	1	1	1	1	1	11
OG0013047	1	1	1	1	1	1	1	1	1	1	1	11
OG0013048	1	1	1	1	1	1	1	1	1	1	1	11
OG0013049	1	1	1	1	1	1	1	1	1	1	1	11
OG0013050	1	1	1	1	1	1	1	1	1	1	1	11
OG0013051	1	1	1	1	1	1	1	1	1	1	1	11
OG0013052	1	1	1	1	1	1	1	1	1	1	1	11
OG0013053	1	1	1	1	1	1	1	1	1	1	1	11
OG0013054	1	1	1	1	1	1	1	1	1	1	1	11
OG0013055	1	1	1	1	1	1	1	1	1	1	1	11
OG0013056	1	0	1	1	1	1	1	1	1	2	1	11
OG0013057	1	1	1	1	1	1	1	1	1	1	1	11
OG0013058	1	1	1	1	1	1	1	1	1	1	1	11
OG0013059	1	1	1	1	1	1	1	1	1	1	1	11
OG0013060	1	1	1	1	1	1	1	1	1	1	1	11
OG0013061	1	1	1	1	1	1	1	1	1	1	1	11
OG0013062	1	1	1	1	1	1	1	1	1	1	1	11
OG0013063	1	1	1	1	1	1	1	1	1	1	1	11
OG0013064	1	1	1	1	1	1	1	1	1	1	1	11
OG0013065	1	1	1	1	1	1	1	1	1	1	1	11
OG0013066	1	1	1	1	1	1	1	1	1	1	1	11
OG0013067	1	1	1	1	1	1	1	1	1	1	1	11
OG0013068	1	1	1	1	1	1	1	1	1	1	1	11
OG0013069	1	1	1	1	1	1	1	1	1	1	1	11
OG0013070	1	1	1	1	1	1	1	1	1	1	1	11
OG0013071	1	1	1	1	1	1	1	1	1	1	1	11
OG0013072	1	1	1	1	1	1	1	1	1	1	1	11
OG0013073	1	1	1	1	1	1	1	1	1	1	1	11
OG0013074	1	1	1	1	1	1	1	1	1	1	1	11
OG0013075	1	1	1	1	1	1	1	1	1	1	1	11
OG0013076	1	1	1	1	1	1	1	1	1	1	1	11
OG0013077	1	1	1	1	1	1	1	1	1	1	1	11
OG0013078	1	1	1	1	1	1	1	1	1	1	1	11
OG0013079	1	1	1	1	1	1	1	1	1	1	1	11
OG0013080	1	1	1	1	1	1	1	1	1	1	1	11
OG0013081	1	1	1	1	1	1	1	1	1	1	1	11
OG0013082	1	1	1	1	1	1	1	1	1	1	1	11
OG0013083	1	1	1	1	1	1	1	1	1	1	1	11
OG0013084	1	1	1	1	1	1	1	1	1	1	1	11
OG0013085	1	1	1	1	1	1	1	1	1	1	1	11
OG0013086	1	1	1	1	1	1	1	1	1	1	1	11
OG0013087	1	1	1	1	1	1	1	1	1	1	1	11
OG0013088	1	1	1	1	1	1	1	1	1	1	1	11
OG0013089	1	1	1	1	1	1	1	1	1	1	1	11
OG0013090	1	1	1	1	1	1	1	1	1	1	1	11
OG0013091	1	1	1	1	1	1	1	1	1	1	1	11
OG0013092	1	1	1	1	1	1	1	1	1	1	1	11
OG0013093	1	1	1	1	1	1	1	1	1	1	1	11
OG0013094	1	1	1	1	1	1	1	1	1	1	1	11
OG0013095	1	1	1	1	1	1	1	1	1	1	1	11
OG0013096	1	1	1	1	1	1	1	1	1	1	1	11
OG0013097	1	1	1	1	1	1	1	1	1	1	1	11
OG0013098	1	1	1	1	1	1	1	1	1	1	1	11
OG0013099	1	1	1	1	1	1	1	1	1	1	1	11
OG0013100	2	0	1	1	1	1	1	1	2	1	0	11
OG0013101	1	1	1	1	1	1	1	1	1	1	1	11
OG0013102	1	1	1	1	1	1	1	1	1	1	1	11
OG0013103	1	1	1	1	1	1	1	1	1	1	1	11
OG0013104	1	1	1	1	1	1	1	1	1	1	1	11
OG0013105	1	1	1	1	1	1	1	1	1	1	1	11
OG0013106	1	1	1	1	1	1	1	1	1	1	1	11
OG0013107	1	1	1	1	1	1	1	1	1	1	1	11
OG0013108	1	1	1	1	1	1	1	1	1	1	1	11
OG0013109	1	1	1	1	1	1	1	1	1	1	1	11
OG0013110	1	1	1	1	1	1	1	1	1	1	1	11
OG0013111	1	1	1	1	1	1	1	1	1	1	1	11
OG0013112	1	1	1	1	1	1	1	1	1	1	1	11
OG0013113	1	1	1	1	1	1	1	1	1	1	1	11
OG0013114	1	1	1	1	1	1	1	1	1	1	1	11
OG0013115	1	1	1	1	1	1	1	1	1	1	1	11
OG0013116	1	1	1	1	1	1	1	1	1	1	1	11
OG0013117	1	1	1	1	1	1	1	1	1	1	1	11
OG0013118	1	1	1	1	1	1	1	1	1	1	1	11
OG0013119	1	1	1	1	1	1	1	1	1	1	1	11
OG0013120	1	1	1	1	1	1	1	1	1	1	1	11
OG0013121	1	1	1	1	1	1	1	1	1	1	1	11
OG0013122	1	1	1	1	1	1	1	1	1	1	1	11
OG0013123	1	1	1	1	1	1	1	1	1	1	1	11
OG0013124	1	1	1	1	1	1	1	1	1	1	1	11
OG0013125	1	1	1	1	1	1	1	1	1	1	1	11
OG0013126	1	1	1	1	1	1	1	1	1	1	1	11
OG0013127	1	1	1	1	1	1	1	1	1	1	1	11
OG0013128	1	1	1	1	1	1	1	1	1	1	1	11
OG0013129	1	1	1	1	1	1	1	1	1	1	1	11
OG0013130	1	1	1	1	2	1	1	1	1	0	1	11
OG0013131	1	1	1	1	1	1	1	1	1	1	1	11
OG0013132	1	1	1	1	1	1	1	1	1	1	1	11
OG0013133	1	1	1	1	1	1	1	1	1	1	1	11
OG0013134	1	1	1	1	1	1	1	1	1	1	1	11
OG0013135	1	2	0	1	0	1	1	1	2	1	1	11
OG0013136	1	1	1	1	1	1	1	1	1	1	1	11
OG0013137	1	1	1	1	1	1	1	1	1	1	1	11
OG0013138	1	1	1	1	1	1	1	1	1	1	1	11
OG0013139	1	1	1	1	1	1	1	1	1	1	1	11
OG0013140	1	1	1	1	1	1	1	1	1	1	1	11
OG0013141	1	1	1	1	1	1	1	1	1	1	1	11
OG0013142	1	1	1	1	1	1	1	1	1	1	1	11
OG0013143	1	1	1	1	1	1	1	1	1	1	1	11
OG0013144	1	1	1	1	1	1	1	1	1	1	1	11
OG0013145	1	1	1	1	1	1	1	1	1	1	1	11
OG0013146	1	1	1	1	1	1	1	1	1	1	1	11
OG0013147	1	1	1	1	1	1	1	1	1	1	1	11
OG0013148	1	1	1	1	1	1	1	1	1	1	1	11
OG0013149	1	1	1	1	1	1	1	1	1	1	1	11
OG0013150	1	1	1	1	1	1	1	1	1	1	1	11
OG0013151	1	1	1	1	1	1	1	1	1	1	1	11
OG0013152	1	1	1	1	1	1	1	1	1	1	1	11
OG0013153	1	1	1	1	1	1	1	1	1	1	1	11
OG0013154	1	1	1	1	1	1	1	1	1	1	1	11
OG0013155	1	1	1	1	1	1	1	1	1	1	1	11
OG0013156	1	1	1	1	1	1	1	1	1	1	1	11
OG0013157	1	1	1	1	1	1	1	1	1	1	1	11
OG0013158	1	1	1	1	1	1	1	1	1	1	1	11
OG0013159	1	1	1	1	1	1	1	1	1	1	1	11
OG0013160	1	1	1	1	1	1	1	1	1	1	1	11
OG0013161	1	1	1	1	1	1	1	1	1	1	1	11
OG0013162	1	1	1	1	1	1	1	1	1	1	1	11
OG0013163	1	1	1	1	1	1	1	1	1	1	1	11
OG0013164	1	1	1	1	1	1	1	1	1	1	1	11
OG0013165	1	1	1	1	1	1	1	1	1	1	1	11
OG0013166	1	1	1	1	1	1	1	1	1	1	1	11
OG0013167	1	1	1	1	1	1	1	1	1	1	1	11
OG0013168	1	1	1	1	1	1	1	1	1	1	1	11
OG0013169	1	1	1	1	1	1	1	1	1	1	1	11
OG0013170	1	1	1	1	1	1	1	1	1	1	1	11
OG0013171	1	1	1	1	1	1	1	1	1	1	1	11
OG0013172	1	1	1	1	1	1	1	1	1	1	1	11
OG0013173	1	1	1	1	1	1	1	1	1	1	1	11
OG0013174	1	1	1	1	1	1	1	1	1	1	1	11
OG0013175	1	1	1	1	1	1	1	1	1	1	1	11
OG0013176	1	1	1	1	1	1	1	1	1	1	1	11
OG0013177	1	1	1	1	1	1	1	1	1	1	1	11
OG0013178	1	1	1	1	1	1	1	1	1	1	1	11
OG0013179	1	1	1	1	1	1	1	1	1	1	1	11
OG0013180	1	1	1	1	1	1	1	1	1	1	1	11
OG0013181	1	1	1	1	1	1	1	1	1	1	1	11
OG0013182	1	1	1	1	1	1	1	1	1	1	1	11
OG0013183	1	1	1	1	1	1	1	1	1	1	1	11
OG0013184	1	1	1	1	1	1	1	1	1	1	1	11
OG0013185	1	1	1	1	1	1	1	1	1	1	1	11
OG0013186	1	1	1	1	1	1	1	1	1	1	1	11
OG0013187	1	1	1	1	1	1	1	1	1	1	1	11
OG0013188	1	1	1	1	1	1	1	1	1	1	1	11
OG0013189	1	1	1	1	1	1	1	1	1	1	1	11
OG0013190	1	1	1	1	1	1	1	1	1	1	1	11
OG0013191	1	1	1	1	1	1	1	1	1	1	1	11
OG0013192	1	1	1	1	1	1	1	1	1	1	1	11
OG0013193	1	1	1	1	1	1	1	1	1	1	1	11
OG0013194	1	1	1	1	1	1	1	1	1	1	1	11
OG0013195	1	1	1	1	1	1	1	1	1	1	1	11
OG0013196	1	1	1	1	1	1	1	1	1	1	1	11
OG0013197	1	1	1	1	1	1	1	1	1	1	1	11
OG0013198	1	1	1	1	1	1	1	1	1	1	1	11
OG0013199	1	1	1	1	1	1	1	1	1	1	1	11
OG0013200	1	1	1	1	1	1	1	1	1	1	1	11
OG0013201	1	1	1	1	1	1	1	1	1	1	1	11
OG0013202	1	1	1	1	1	1	1	1	1	1	1	11
OG0013203	1	1	1	1	1	1	1	1	1	1	1	11
OG0013204	1	1	1	1	1	1	1	1	1	1	1	11
OG0013205	1	1	1	1	1	1	1	1	1	1	1	11
OG0013206	1	1	1	0	1	1	1	1	1	2	1	11
OG0013207	1	1	1	1	1	1	1	1	1	1	1	11
OG0013208	1	1	1	1	1	1	1	1	1	1	1	11
OG0013209	1	1	1	1	1	1	1	1	1	1	1	11
OG0013210	1	1	1	1	1	1	1	1	1	1	1	11
OG0013211	1	1	1	1	1	1	1	1	1	1	1	11
OG0013212	1	1	1	1	1	1	1	1	1	1	1	11
OG0013213	1	1	1	1	1	1	1	1	1	1	1	11
OG0013214	1	1	1	1	1	1	1	1	1	1	1	11
OG0013215	1	1	1	1	1	1	1	1	1	1	1	11
OG0013216	1	1	1	1	1	1	1	1	1	1	1	11
OG0013217	1	1	1	1	1	1	1	1	1	1	1	11
OG0013218	1	1	1	1	1	1	1	1	1	1	1	11
OG0013219	1	1	1	1	1	1	1	1	1	1	1	11
OG0013220	1	1	1	1	1	1	1	1	1	1	1	11
OG0013221	1	1	1	1	1	1	1	1	1	1	1	11
OG0013222	1	1	1	1	1	1	1	1	1	1	1	11
OG0013223	1	1	1	1	1	1	1	1	1	1	1	11
OG0013224	1	1	1	1	1	1	1	1	1	1	1	11
OG0013225	1	1	1	1	1	1	1	1	1	1	1	11
OG0013226	1	1	1	1	1	1	1	1	1	1	1	11
OG0013227	1	1	1	1	1	1	1	1	1	1	1	11
OG0013228	1	1	1	1	1	1	1	1	1	1	1	11
OG0013229	1	1	1	1	1	1	1	1	1	1	1	11
OG0013230	1	1	1	1	1	1	1	1	1	1	1	11
OG0013231	1	1	1	1	1	1	1	1	1	1	1	11
OG0013232	1	1	1	1	1	1	1	1	1	1	1	11
OG0013233	1	1	1	1	1	1	1	1	1	1	1	11
OG0013234	1	1	1	1	1	1	1	1	1	1	1	11
OG0013235	1	1	1	1	1	1	1	1	1	1	1	11
OG0013236	1	1	1	1	1	1	1	1	1	1	1	11
OG0013237	1	1	1	1	1	1	1	1	1	1	1	11
OG0013238	1	1	1	1	1	1	1	1	1	1	1	11
OG0013239	1	1	1	1	1	1	1	1	1	1	1	11
OG0013240	1	1	1	1	1	1	1	1	1	1	1	11
OG0013241	1	1	1	1	1	1	1	1	1	1	1	11
OG0013242	1	1	1	1	1	1	1	1	1	1	1	11
OG0013243	1	1	1	1	1	1	1	1	1	1	1	11
OG0013244	1	1	1	1	1	1	1	1	1	1	1	11
OG0013245	1	1	1	1	1	1	1	1	1	1	1	11
OG0013246	1	1	1	1	1	1	1	1	1	1	1	11
OG0013247	1	1	1	1	1	1	1	1	1	1	1	11
OG0013248	1	2	1	1	1	1	2	1	0	1	0	11
OG0013249	1	1	1	1	1	1	1	1	1	1	1	11
OG0013250	1	0	1	1	1	1	2	1	1	1	1	11
OG0013251	1	1	1	1	1	1	1	1	1	1	1	11
OG0013252	1	1	1	1	1	1	1	1	1	1	1	11
OG0013253	1	1	1	1	1	1	1	1	1	1	1	11
OG0013254	1	1	1	1	1	1	1	1	1	1	1	11
OG0013255	1	1	1	1	1	1	1	1	1	1	1	11
OG0013256	1	1	1	1	1	1	1	1	1	1	1	11
OG0013257	1	1	1	1	1	1	1	1	1	1	1	11
OG0013258	1	1	1	1	1	1	1	1	1	1	1	11
OG0013259	1	1	1	1	1	1	1	1	1	1	1	11
OG0013260	1	1	1	1	1	1	1	1	1	1	1	11
OG0013261	1	1	1	1	1	1	1	1	1	1	1	11
OG0013262	1	1	1	1	1	1	1	1	1	1	1	11
OG0013263	1	1	1	1	1	1	1	1	1	1	1	11
OG0013264	1	1	1	1	1	1	1	1	1	1	1	11
OG0013265	1	1	1	1	1	1	1	1	1	1	1	11
OG0013266	1	1	1	1	1	1	1	1	1	1	1	11
OG0013267	1	1	1	1	1	1	1	1	1	1	1	11
OG0013268	1	1	1	1	1	1	1	1	1	1	1	11
OG0013269	1	1	1	1	1	1	1	1	1	1	1	11
OG0013270	1	1	1	1	1	1	1	1	1	1	1	11
OG0013271	1	1	1	1	1	1	1	1	1	1	1	11
OG0013272	1	1	1	1	1	1	1	1	1	1	1	11
OG0013273	1	1	1	1	1	1	1	1	1	1	1	11
OG0013274	1	1	1	1	1	1	1	1	1	1	1	11
OG0013275	1	1	1	1	1	1	1	1	1	1	1	11
OG0013276	1	1	1	1	1	1	1	1	1	1	1	11
OG0013277	1	1	1	1	1	1	1	1	1	1	1	11
OG0013278	1	1	1	1	1	1	1	1	1	1	1	11
OG0013279	1	1	1	1	1	1	1	1	1	1	1	11
OG0013280	1	1	1	1	1	1	1	1	1	1	1	11
OG0013281	1	1	1	1	1	1	1	1	1	1	1	11
OG0013282	1	1	1	1	1	1	1	1	1	1	1	11
OG0013283	1	1	1	1	1	1	1	1	1	1	1	11
OG0013284	1	1	1	1	1	1	1	1	1	1	1	11
OG0013285	1	1	1	1	1	1	1	1	1	1	1	11
OG0013286	1	1	1	1	1	1	1	1	1	1	1	11
OG0013287	1	1	1	1	1	1	1	1	1	1	1	11
OG0013288	1	1	1	1	1	1	1	1	1	1	1	11
OG0013289	1	1	1	1	1	1	1	1	1	1	1	11
OG0013290	1	1	1	1	1	1	1	1	1	1	1	11
OG0013291	1	1	1	1	1	1	1	1	1	1	1	11
OG0013292	1	1	1	1	1	1	1	1	1	1	1	11
OG0013293	1	1	1	1	1	1	1	1	1	1	1	11
OG0013294	1	1	1	1	1	1	1	1	1	1	1	11
OG0013295	1	1	1	1	1	1	1	1	1	1	1	11
OG0013296	1	1	1	1	1	1	1	1	1	1	1	11
OG0013297	1	1	1	1	1	1	1	1	1	1	1	11
OG0013298	1	1	1	1	1	1	1	1	1	1	1	11
OG0013299	1	1	1	1	1	1	1	1	1	1	1	11
OG0013300	1	1	1	1	1	1	1	1	1	1	1	11
OG0013301	1	1	1	1	1	1	1	1	1	1	1	11
OG0013302	1	1	1	1	1	1	1	1	1	1	1	11
OG0013303	1	1	1	1	1	1	1	1	1	1	1	11
OG0013304	1	1	1	1	1	1	1	1	1	1	1	11
OG0013305	1	1	1	1	1	1	1	1	1	1	1	11
OG0013306	1	1	1	1	1	1	1	1	1	1	1	11
OG0013307	1	1	1	1	1	1	1	1	1	1	1	11
OG0013308	1	1	1	1	1	1	1	1	1	1	1	11
OG0013309	1	1	1	1	1	1	1	1	1	1	1	11
OG0013310	1	1	1	1	1	1	1	1	1	1	1	11
OG0013311	1	1	1	1	1	1	1	1	1	1	1	11
OG0013312	1	1	1	1	1	1	1	1	1	1	1	11
OG0013313	1	1	1	0	1	1	2	1	1	1	1	11
OG0013314	1	1	1	1	1	1	1	1	1	1	1	11
OG0013315	1	1	1	1	1	1	1	1	1	1	1	11
OG0013316	1	1	1	1	1	1	1	1	1	1	1	11
OG0013317	1	1	1	1	1	1	1	1	1	1	1	11
OG0013318	1	1	1	1	1	1	1	1	1	1	1	11
OG0013319	1	1	1	1	1	1	1	1	1	1	1	11
OG0013320	1	1	1	1	1	1	1	1	1	1	1	11
OG0013321	1	1	1	1	1	1	1	1	1	1	1	11
OG0013322	1	1	1	1	1	1	1	1	1	1	1	11
OG0013323	1	1	1	1	1	1	1	1	1	1	1	11
OG0013324	1	1	1	1	1	1	1	1	1	1	1	11
OG0013325	1	1	1	1	1	1	1	1	1	1	1	11
OG0013326	1	1	1	1	1	1	1	1	1	1	1	11
OG0013327	1	1	1	1	1	1	1	1	1	1	1	11
OG0013328	1	1	1	1	1	1	1	1	1	1	1	11
OG0013329	1	1	1	1	1	1	1	1	1	1	1	11
OG0013330	1	1	1	1	1	1	1	1	1	1	1	11
OG0013331	1	1	1	1	1	1	1	1	1	1	1	11
OG0013332	1	1	1	1	1	1	1	1	1	1	1	11
OG0013333	1	1	1	1	1	1	1	1	1	1	1	11
OG0013334	1	1	1	1	1	1	1	1	1	1	1	11
OG0013335	1	1	1	1	1	1	1	1	1	1	1	11
OG0013336	1	1	1	1	1	1	1	1	1	1	1	11
OG0013337	1	1	1	1	1	1	1	1	1	1	1	11
OG0013338	1	1	1	1	1	1	1	1	1	1	1	11
OG0013339	1	1	1	1	1	1	1	1	1	1	1	11
OG0013340	1	1	1	1	1	1	1	1	1	1	1	11
OG0013341	1	1	1	1	1	1	1	1	1	1	1	11
OG0013342	1	1	1	1	1	1	1	1	1	1	1	11
OG0013343	1	1	1	1	1	1	2	0	1	1	1	11
OG0013344	1	1	1	1	1	1	1	1	1	1	1	11
OG0013345	1	1	1	1	1	1	2	0	1	1	1	11
OG0013346	1	1	1	1	1	1	1	1	1	1	1	11
OG0013347	1	1	1	1	1	1	1	1	1	1	1	11
OG0013348	1	1	1	1	1	1	1	1	1	1	1	11
OG0013349	1	1	1	1	1	1	1	1	1	1	1	11
OG0013350	1	1	1	1	1	1	1	1	1	1	1	11
OG0013351	1	1	1	1	1	1	1	1	1	1	1	11
OG0013352	1	1	1	1	1	1	1	1	1	1	1	11
OG0013353	1	1	1	1	1	1	1	1	1	1	1	11
OG0013354	1	1	1	1	1	1	1	1	1	1	1	11
OG0013355	1	1	1	1	1	1	1	1	1	1	1	11
OG0013356	1	1	1	1	1	1	1	1	1	1	1	11
OG0013357	1	1	1	1	1	1	1	1	1	1	1	11
OG0013358	1	1	1	1	1	1	1	1	1	1	1	11
OG0013359	1	1	1	1	1	1	1	1	1	1	1	11
OG0013360	1	1	1	1	1	1	1	1	1	1	1	11
OG0013361	1	1	1	1	1	1	1	1	1	1	1	11
OG0013362	1	1	1	1	1	1	1	1	1	1	1	11
OG0013363	1	1	1	1	1	1	1	1	1	1	1	11
OG0013364	1	1	1	1	1	1	1	1	1	1	1	11
OG0013365	1	1	1	1	1	1	1	1	1	1	1	11
OG0013366	1	1	1	1	1	1	1	1	1	1	1	11
OG0013367	1	1	1	1	1	1	1	1	1	1	1	11
OG0013368	1	1	1	1	1	1	1	1	1	1	1	11
OG0013369	1	1	1	1	1	1	1	1	1	1	1	11
OG0013370	1	1	1	1	1	1	1	1	1	1	1	11
OG0013371	1	1	1	1	1	1	1	1	1	1	1	11
OG0013372	1	1	1	1	1	1	1	1	1	1	1	11
OG0013373	1	1	1	1	1	1	1	1	1	1	1	11
OG0013374	1	1	1	1	1	1	1	1	1	1	1	11
OG0013375	1	1	1	1	1	1	1	1	1	1	1	11
OG0013376	1	1	1	1	1	1	1	1	1	1	1	11
OG0013377	1	1	1	1	1	1	1	1	1	1	1	11
OG0013378	1	1	1	1	1	1	1	1	1	1	1	11
OG0013379	1	1	1	1	1	1	1	1	1	1	1	11
OG0013380	1	1	1	1	1	1	1	1	1	1	1	11
OG0013381	1	1	1	1	1	1	1	1	1	1	1	11
OG0013382	1	1	1	1	1	1	1	1	1	1	1	11
OG0013383	1	1	1	1	1	1	1	1	1	1	1	11
OG0013384	1	1	1	1	1	1	1	1	1	1	1	11
OG0013385	1	1	1	1	1	1	1	1	1	1	1	11
OG0013386	1	1	1	1	1	1	1	1	1	1	1	11
OG0013387	1	1	1	1	1	1	1	1	1	1	1	11
OG0013388	1	1	1	1	1	1	1	1	1	1	1	11
OG0013389	1	1	1	1	1	1	1	1	1	1	1	11
OG0013390	1	1	1	1	1	1	1	1	1	1	1	11
OG0013391	1	1	1	1	1	1	1	1	1	1	1	11
OG0013392	1	1	1	1	1	1	1	1	1	1	1	11
OG0013393	1	1	1	1	1	1	1	1	1	1	1	11
OG0013394	1	1	1	1	1	1	1	1	1	1	1	11
OG0013395	1	1	1	1	1	1	1	1	1	1	1	11
OG0013396	1	1	1	1	1	1	1	1	1	1	1	11
OG0013397	1	1	1	1	1	1	1	1	1	1	1	11
OG0013398	1	1	1	1	1	1	1	1	1	1	1	11
OG0013399	1	1	1	1	1	1	1	1	1	1	1	11
OG0013400	1	1	1	1	1	1	1	1	1	1	1	11
OG0013401	1	1	1	1	1	1	1	1	1	1	1	11
OG0013402	1	1	1	1	1	1	1	1	1	1	1	11
OG0013403	1	1	1	1	1	1	1	1	1	1	1	11
OG0013404	1	1	1	1	1	1	1	1	1	1	1	11
OG0013405	1	1	1	1	1	1	1	1	1	1	1	11
OG0013406	1	1	1	1	1	1	1	1	1	1	1	11
OG0013407	1	1	1	1	1	1	1	1	1	1	1	11
OG0013408	1	1	1	1	1	1	1	1	1	1	1	11
OG0013409	1	1	1	1	1	1	1	1	1	1	1	11
OG0013410	1	1	1	1	1	1	1	1	1	1	1	11
OG0013411	1	1	1	1	1	1	1	1	1	1	1	11
OG0013412	1	1	1	1	1	1	1	1	1	1	1	11
OG0013413	1	1	1	1	1	1	1	1	1	1	1	11
OG0013414	1	1	1	1	1	1	1	1	1	1	1	11
OG0013415	1	1	1	1	1	1	1	1	1	1	1	11
OG0013416	1	1	1	1	1	1	1	1	1	1	1	11
OG0013417	1	1	1	1	1	1	1	1	1	1	1	11
OG0013418	1	1	1	1	1	1	1	1	1	1	1	11
OG0013419	1	1	1	1	1	1	1	1	1	1	1	11
OG0013420	1	1	1	1	1	1	1	1	1	1	1	11
OG0013421	1	1	1	1	1	1	1	1	1	1	1	11
OG0013422	1	1	1	1	1	1	1	1	1	1	1	11
OG0013423	1	1	1	1	1	1	1	1	1	1	1	11
OG0013424	1	1	1	1	1	1	1	1	1	1	1	11
OG0013425	1	1	1	1	1	1	1	1	1	1	1	11
OG0013426	1	1	1	1	1	1	1	1	1	1	1	11
OG0013427	1	1	1	1	1	1	1	1	1	1	1	11
OG0013428	1	1	1	1	1	1	1	1	1	1	1	11
OG0013429	1	1	1	1	1	1	1	1	1	1	1	11
OG0013430	1	1	1	1	1	1	1	1	1	1	1	11
OG0013431	1	1	1	1	1	1	1	1	1	1	1	11
OG0013432	1	1	1	1	1	1	1	1	1	1	1	11
OG0013433	1	1	1	1	1	1	1	1	1	1	1	11
OG0013434	1	1	1	1	1	1	1	1	1	1	1	11
OG0013435	1	1	1	1	1	1	1	1	1	1	1	11
OG0013436	1	1	1	1	1	1	1	1	1	1	1	11
OG0013437	1	1	1	1	1	1	1	1	1	1	1	11
OG0013438	1	1	1	1	1	1	1	1	1	1	1	11
OG0013439	1	1	1	1	1	1	1	1	1	1	1	11
OG0013440	1	1	1	1	1	1	1	1	1	1	1	11
OG0013441	1	1	1	1	1	1	1	1	1	1	1	11
OG0013442	1	1	1	1	1	1	1	1	1	1	1	11
OG0013443	1	1	1	1	1	1	1	1	1	1	1	11
OG0013444	1	1	1	1	1	1	1	1	1	1	1	11
OG0013445	1	1	1	1	1	1	1	1	1	1	1	11
OG0013446	1	1	1	1	1	1	1	1	1	1	1	11
OG0013447	1	1	1	1	1	1	1	1	1	1	1	11
OG0013448	1	1	1	1	1	1	1	1	1	1	1	11
OG0013449	1	1	1	1	1	1	1	1	1	1	1	11
OG0013450	1	1	1	1	1	1	1	1	1	1	1	11
OG0013451	1	1	1	1	1	1	1	1	1	1	1	11
OG0013452	1	1	1	1	1	1	1	1	1	1	1	11
OG0013453	1	1	1	1	1	1	1	1	1	1	1	11
OG0013454	1	1	1	1	1	1	1	1	1	1	1	11
OG0013455	1	1	1	1	1	1	1	1	1	1	1	11
OG0013456	1	1	1	1	1	1	1	1	1	1	1	11
OG0013457	1	1	1	1	1	1	1	1	1	1	1	11
OG0013458	1	1	1	0	1	1	1	1	1	1	2	11
OG0013459	1	1	1	1	1	1	1	1	1	1	1	11
OG0013460	1	1	1	1	1	1	1	1	1	1	1	11
OG0013461	1	1	1	0	1	1	1	1	1	2	1	11
OG0013462	1	1	1	1	1	1	1	1	1	1	1	11
