Morus	tissue	TPM_bato
Morus_010005-R1	YL	95.545834
Morus_010006-R1	ML	377.313474
Morus_010006-R1	YL	231.273296
Morus_010007-R1	ML	1.069197
Morus_010007-R1	YL	47.689544
Morus_010009-R1	ML	45.90776
Morus_010009-R1	YL	77.29657
Morus_010012-R1	ML	47.78172
Morus_010012-R1	YL	54.646522
Morus_010014-R1	ML	0
Morus_010014-R1	YL	0
Morus_010015-R1	ML	0
Morus_010015-R1	YL	1.327025
Morus_010017-R1	ML	1894.429843
Morus_010017-R1	YL	1769.915545
Morus_010018-R1	ML	398.280654
Morus_010018-R1	YL	501.221161
Morus_010019-R1	ML	28.437209
Morus_010019-R1	YL	30.021032
Morus_010021-R1	ML	0
Morus_010021-R1	YL	6.572444
Morus_010023-R1	ML	26.176296
Morus_010023-R1	YL	18.294862
Morus_010024-R1	ML	818.597293
Morus_010024-R1	YL	95.006027
Morus_010025-R1	ML	24.691651
Morus_010025-R1	YL	29.725371
Morus_010027-R1	ML	82.799449
Morus_010027-R1	YL	56.091264
Morus_010028-R1	ML	23.074442
Morus_010028-R1	YL	126.921163
Morus_010029-R1	ML	7.12088
Morus_010029-R1	YL	4.071969
Morus_010030-R1	ML	0
Morus_010030-R1	YL	0
Morus_010032-R1	ML	0
Morus_010032-R1	YL	0
Morus_010033-R2	ML	8.634664
Morus_010033-R2	YL	10.972452
Morus_010034-R1	ML	44.071073
Morus_010034-R1	YL	41.883989
Morus_010035-R1	ML	8.293062
Morus_010035-R1	YL	8.298961
Morus_010036-R1	ML	575.908073
Morus_010036-R1	YL	509.133587
Morus_010038-R1	ML	161.854361
Morus_010038-R1	YL	18.240568
Morus_010039-R1	ML	129.675374
Morus_010039-R1	YL	98.164344
Morus_010041-R1	ML	0
Morus_010041-R1	YL	0
Morus_010042-R1	ML	36.531023
Morus_010042-R1	YL	123.139396
Morus_010043-R1	ML	15.296384
Morus_010043-R1	YL	7.951826
Morus_010045-R2	ML	5.174721
Morus_010045-R2	YL	86.553284
Morus_010046-R1	ML	62.450913
Morus_010046-R1	YL	23.517408
Morus_010053-R1	ML	0
Morus_010053-R1	YL	0
Morus_010054-R1	ML	0
Morus_010054-R1	YL	0
Morus_010055-R1	ML	0
Morus_010055-R1	YL	0
Morus_010056-R1	ML	309.335991
Morus_010056-R1	YL	27.650008
Morus_010058-R1	ML	1.265059
Morus_010058-R1	YL	14.468101
Morus_010060-R1	ML	5.105417
Morus_010060-R1	YL	3.503347
Morus_010063-R1	ML	61.558132
Morus_010063-R1	YL	91.634601
Morus_010068-R1	ML	45.49438
Morus_010068-R1	YL	31.156943
Morus_010069-R1	ML	1.407005
Morus_010069-R1	YL	8.045745
Morus_010071-R1	ML	139.566147
Morus_010071-R1	YL	17.384098
Morus_010075-R1	ML	2.318135
Morus_010075-R1	YL	11.488454
Morus_010077-R8	ML	4.43032
Morus_010077-R8	YL	18.578357
Morus_010078-R1	ML	0
Morus_010078-R1	YL	0
Morus_010079-R1	ML	0
Morus_010079-R1	YL	1.185566
Morus_010080-R1	ML	1.650712
Morus_010080-R1	YL	1.88787
Morus_010081-R1	ML	0
Morus_010081-R1	YL	2.578699
Morus_010082-R2	ML	10918.213123
Morus_010082-R2	YL	68.568123
Morus_010083-R1	ML	0
Morus_010083-R1	YL	0
Morus_010084-R1	ML	551.47767
Morus_010084-R1	YL	4.946733
Morus_010085-R1	ML	54.193975
Morus_010085-R1	YL	77.1307
Morus_010086-R1	ML	13.502621
Morus_010086-R1	YL	29.542257
Morus_010087-R1	ML	52.245951
Morus_010087-R1	YL	42.01924
Morus_010088-R1	ML	1.605297
Morus_010088-R1	YL	0.917965
Morus_010089-R1	ML	16.213799
Morus_010089-R1	YL	118.98577
Morus_010091-R1	ML	1966.109379
Morus_010091-R1	YL	2404.39892
Morus_010094-R1	ML	5.748726
Morus_010094-R1	YL	4.383098
Morus_010096-R1	ML	0
Morus_010096-R1	YL	0
Morus_010099-R1	ML	119.744536
Morus_010099-R1	YL	208.45219
Morus_010100-R1	ML	169.952121
Morus_010100-R1	YL	64.26722
Morus_010101-R1	ML	55.695453
Morus_010101-R1	YL	48.085158
Morus_010108-R1	ML	0
Morus_010108-R1	YL	0
Morus_010109-R1	ML	3.681949
Morus_010109-R1	YL	11.58007
Morus_010110-R1	ML	5.744326
Morus_010110-R1	YL	0.938516
Morus_010112-R1	ML	16.471083
Morus_010112-R1	YL	88.238744
Morus_010113-R1	ML	0
Morus_010113-R1	YL	0
Morus_010114-R1	ML	451.950243
Morus_010114-R1	YL	336.997933
Morus_010115-R1	ML	0
Morus_010115-R1	YL	0
Morus_010116-R1	ML	110.612785
Morus_010116-R1	YL	23.7196
Morus_010117-R1	ML	3.070927
Morus_010117-R1	YL	7.024255
Morus_010119-R1	ML	0
Morus_010119-R1	YL	0
Morus_010120-R1	ML	2.683698
Morus_010120-R1	YL	12.277062
Morus_010121-R1	ML	1.970388
Morus_010121-R1	YL	1.126737
Morus_010122-R1	ML	4.349442
Morus_010122-R1	YL	6.632436
Morus_010123-R1	ML	0
Morus_010123-R1	YL	0
Morus_010124-R4	ML	135.755595
Morus_010124-R4	YL	125.49179
Morus_010125-R1	ML	180.940617
Morus_010125-R1	YL	257.934903
Morus_010127-R1	ML	76.675028
Morus_010127-R1	YL	81.684707
Morus_010128-R1	ML	18.667721
Morus_010128-R1	YL	17.859856
Morus_010129-R1	ML	3.876655
Morus_010129-R1	YL	3.325211
Morus_010131-R1	ML	136.740559
Morus_010131-R1	YL	1.651966
Morus_010136-R1	ML	0
Morus_010136-R1	YL	0
Morus_010137-R1	ML	0
Morus_010137-R1	YL	0
Morus_010140-R2	ML	18.681608
Morus_010140-R2	YL	21.365596
Morus_010142-R1	ML	528.101682
Morus_010142-R1	YL	470.088206
Morus_010144-R2	ML	98.168244
Morus_010144-R2	YL	67.36325
Morus_010145-R1	ML	75.753044
Morus_010145-R1	YL	205.098626
Morus_010146-R1	ML	1.154698
Morus_010146-R1	YL	1.320594
Morus_010149-R2	ML	20.028254
Morus_010149-R2	YL	18.897214
Morus_010150-R1	ML	8.488816
Morus_010150-R1	YL	11.650086
Morus_010152-R1	ML	0
Morus_010152-R1	YL	1.694192
Morus_010153-R1	ML	6.550482
Morus_010153-R1	YL	8.644142
Morus_010154-R1	ML	0
Morus_010154-R1	YL	1.239496
Morus_010156-R1	ML	589.722263
Morus_010156-R1	YL	1042.61931
Morus_010158-R1	ML	314.625209
Morus_010158-R1	YL	213.138201
Morus_010159-R1	ML	60.390919
Morus_010159-R1	YL	19915.915584
Morus_010162-R1	ML	88.664252
Morus_010162-R1	YL	36.469375
Morus_010163-R1	ML	9.754094
Morus_010163-R1	YL	14.873953
Morus_010164-R1	ML	0
Morus_010164-R1	YL	0
Morus_010165-R1	ML	40.435579
Morus_010165-R1	YL	84.329046
Morus_010167-R1	ML	35.766575
Morus_010167-R1	YL	24.779088
Morus_010168-R1	ML	0
Morus_010168-R1	YL	0
Morus_010169-R1	ML	1.991895
Morus_010169-R1	YL	3.796784
Morus_010170-R1	ML	0
Morus_010170-R1	YL	0
Morus_010171-R2	ML	30.867681
Morus_010171-R2	YL	383.619884
Morus_010173-R1	ML	179.088311
Morus_010173-R1	YL	179.802009
Morus_010174-R1	ML	118.320516
Morus_010174-R1	YL	133.367907
Morus_010177-R1	ML	33.146167
Morus_010177-R1	YL	43.554193
Morus_010178-R1	ML	91.692334
Morus_010178-R1	YL	56.223218
Morus_010180-R1	ML	0
Morus_010180-R1	YL	0
Morus_010181-R1	ML	0
Morus_010181-R1	YL	0
Morus_010183-R1	ML	87.092399
Morus_010183-R1	YL	273.913668
Morus_010184-R1	ML	11.856181
Morus_010184-R1	YL	36.804517
Morus_010185-R1	ML	0
Morus_010185-R1	YL	0
Morus_010187-R1	ML	850.645789
Morus_010187-R1	YL	246.861347
Morus_010188-R1	ML	113.115785
Morus_010188-R1	YL	75.585294
Morus_010189-R1	ML	62.799574
Morus_010189-R1	YL	159.709433
Morus_010190-R1	ML	12.701682
Morus_010190-R1	YL	2.641188
Morus_010191-R1	ML	0
Morus_010191-R1	YL	0
Morus_010192-R1	ML	2.592052
Morus_010192-R1	YL	2.964452
Morus_010193-R1	ML	5.184104
Morus_010193-R1	YL	63.735722
Morus_010197-R1	ML	0
Morus_010197-R1	YL	0
Morus_010198-R1	ML	10.31554
Morus_010198-R1	YL	7.451099
Morus_010199-R1	ML	0
Morus_010199-R1	YL	0
Morus_010200-R2	ML	58.569545
Morus_010200-R2	YL	44.728887
Morus_010201-R1	ML	41.953206
Morus_010201-R1	YL	76.413589
Morus_010204-R1	ML	117.067853
Morus_010204-R1	YL	97.037367
Morus_010205-R1	ML	60.626821
Morus_010205-R1	YL	5.47398
Morus_010206-R1	ML	91.574693
Morus_010206-R1	YL	97.930505
Morus_010207-R1	ML	0
Morus_010207-R1	YL	0
Morus_010209-R1	ML	2.452001
Morus_010209-R1	YL	2.80428
Morus_010215-R1	ML	32.08963
Morus_010215-R1	YL	83.011791
Morus_010218-R1	ML	224.597015
Morus_010218-R1	YL	242.533366
Morus_010219-R1	ML	0
Morus_010219-R1	YL	0
Morus_010221-R1	ML	156.560372
Morus_010221-R1	YL	180.430745
Morus_010222-R1	ML	623.095461
Morus_010222-R1	YL	993.783699
Morus_010225-R1	ML	119.662508
Morus_010225-R1	YL	41.203484
Morus_010226-R1	ML	266.861635
Morus_010226-R1	YL	203.467776
Morus_010228-R1	ML	150.14768
Morus_010228-R1	YL	132.944057
Morus_010229-R1	ML	0
Morus_010229-R1	YL	0
Morus_010230-R1	ML	80.315782
Morus_010230-R1	YL	97.222891
Morus_010232-R1	ML	0
Morus_010232-R1	YL	0
Morus_010234-R1	ML	53.80993
Morus_010234-R1	YL	16.836636
Morus_010237-R1	ML	730.921189
Morus_010237-R1	YL	329.64913
Morus_010239-R1	ML	1.668047
Morus_010239-R1	YL	17.169263
Morus_010241-R1	ML	8.117129
Morus_010241-R1	YL	20.113855
Morus_010242-R1	ML	12.406605
Morus_010242-R1	YL	17.342188
Morus_010244-R1	ML	3.756943
Morus_010244-R1	YL	2.148351
Morus_010245-R1	ML	0
Morus_010245-R1	YL	0
Morus_010248-R1	ML	43.472376
Morus_010248-R1	YL	124.295137
Morus_010250-R1	ML	13.910314
Morus_010250-R1	YL	34.469088
Morus_010252-R1	ML	33.317212
Morus_010252-R1	YL	1.190747
Morus_010253-R1	ML	82.292648
Morus_010253-R1	YL	50.453745
Morus_010254-R1	ML	0
Morus_010254-R1	YL	0
Morus_010258-R1	ML	10.68132
Morus_010258-R1	YL	10.179921
Morus_010259-R1	ML	142.526913
Morus_010259-R1	YL	121.982949
Morus_010260-R1	ML	0
Morus_010260-R1	YL	0
Morus_010269-R1	ML	0
Morus_010269-R1	YL	1.341544
Morus_010271-R1	ML	0
Morus_010271-R1	YL	0
Morus_010272-R1	ML	0
Morus_010272-R1	YL	0
Morus_010273-R1	ML	0
Morus_010273-R1	YL	0
Morus_010274-R1	ML	0
Morus_010274-R1	YL	0
Morus_010276-R1	ML	0
Morus_010276-R1	YL	0
Morus_010277-R1	ML	446.922051
Morus_010277-R1	YL	3322.353922
Morus_010278-R1	ML	23.558283
Morus_010278-R1	YL	17.243458
Morus_010280-R1	ML	0
Morus_010280-R1	YL	0
Morus_010281-R1	ML	0.803777
Morus_010281-R1	YL	0.919255
Morus_010289-R1	ML	0
Morus_010289-R1	YL	0
Morus_010290-R1	ML	0
Morus_010290-R1	YL	0
Morus_010291-R1	ML	0
Morus_010291-R1	YL	0
Morus_010296-R1	ML	0
Morus_010296-R1	YL	0
Morus_010297-R1	ML	0
Morus_010297-R1	YL	0
Morus_010298-R1	ML	0
Morus_010298-R1	YL	0
Morus_010299-R1	ML	0
Morus_010299-R1	YL	0
Morus_010303-R1	ML	0
Morus_010303-R1	YL	0
Morus_010304-R1	ML	0
Morus_010304-R1	YL	0
Morus_010305-R1	ML	0
Morus_010305-R1	YL	0
Morus_010306-R1	ML	0
Morus_010306-R1	YL	0
Morus_010307-R1	ML	92.325062
Morus_010307-R1	YL	109.07038
Morus_010308-R1	ML	0
Morus_010308-R1	YL	0
Morus_010311-R1	ML	0
Morus_010311-R1	YL	0
Morus_010312-R1	ML	0
Morus_010312-R1	YL	0
Morus_010317-R1	ML	0
Morus_010317-R1	YL	0
Morus_010319-R1	ML	0
Morus_010319-R1	YL	0
Morus_010325-R1	ML	22.987202
Morus_010325-R1	YL	26.289775
Morus_010326-R1	ML	1.374535
Morus_010326-R1	YL	1.572015
Morus_010328-R1	ML	0
Morus_010328-R1	YL	0
Morus_010330-R1	ML	0
Morus_010330-R1	YL	1.298567
Morus_010332-R1	ML	0
Morus_010332-R1	YL	0
Morus_010333-R1	ML	0
Morus_010333-R1	YL	0
Morus_010334-R1	ML	1414.779342
Morus_010334-R1	YL	557.40542
Morus_010335-R1	ML	0
Morus_010335-R1	YL	0
Morus_010340-R2	ML	0
Morus_010340-R2	YL	0
Morus_010341-R1	ML	71.612235
Morus_010341-R1	YL	62.400587
Morus_010342-R1	ML	433.836285
Morus_010342-R1	YL	175.545897
Morus_010343-R1	ML	241.25077
Morus_010343-R1	YL	0.605069
Morus_010344-R1	ML	88.423709
Morus_010344-R1	YL	441.283852
Morus_010345-R1	ML	0
Morus_010345-R1	YL	0
Morus_010346-R1	ML	32.19095
Morus_010346-R1	YL	35.452277
Morus_010347-R1	ML	28.412753
Morus_010347-R1	YL	37.57213
Morus_010349-R1	ML	3.167904
Morus_010349-R1	YL	1.811518
Morus_010350-R1	ML	177.490319
Morus_010350-R1	YL	205.733478
Morus_010351-R1	ML	0
Morus_010351-R1	YL	1.286306
Morus_010352-R1	ML	67.501928
Morus_010352-R1	YL	19.922564
Morus_010354-R1	ML	13.451397
Morus_010354-R1	YL	50.347505
Morus_010355-R1	ML	0.687929
Morus_010355-R1	YL	1.573528
Morus_010357-R2	ML	9.671966
Morus_010357-R2	YL	9.955385
Morus_010358-R1	ML	0
Morus_010358-R1	YL	0
Morus_010359-R1	ML	4.915807
Morus_010359-R1	YL	6.746473
Morus_010361-R1	ML	121.447632
Morus_010361-R1	YL	80.279352
Morus_010362-R1	ML	35.913964
Morus_010362-R1	YL	13.691242
Morus_010363-R1	ML	0
Morus_010363-R1	YL	0.953292
Morus_010364-R1	ML	1.639354
Morus_010364-R1	YL	0
Morus_010365-R1	ML	0
Morus_010365-R1	YL	0
Morus_010366-R1	ML	20.940786
Morus_010366-R1	YL	33.810848
Morus_010367-R1	ML	8.716565
Morus_010367-R1	YL	21.361873
Morus_010368-R1	ML	0
Morus_010368-R1	YL	0
Morus_010369-R1	ML	0
Morus_010369-R1	YL	0
Morus_010371-R1	ML	0
Morus_010371-R1	YL	0
Morus_010373-R1	ML	219.978023
Morus_010373-R1	YL	37.38684
Morus_010375-R1	ML	0
Morus_010375-R1	YL	0
Morus_010377-R1	ML	137.903655
Morus_010377-R1	YL	179.970727
Morus_010378-R1	ML	8.087789
Morus_010378-R1	YL	17.343303
Morus_010379-R1	ML	0
Morus_010379-R1	YL	0
Morus_010381-R1	ML	0
Morus_010381-R1	YL	0
Morus_010382-R1	ML	0
Morus_010382-R1	YL	0
Morus_010383-R1	ML	0
Morus_010383-R1	YL	0
Morus_010385-R1	ML	28.728228
Morus_010385-R1	YL	70.968127
Morus_010386-R1	ML	7.013164
Morus_010386-R1	YL	12.031119
Morus_010387-R1	ML	85.116257
Morus_010387-R1	YL	149.761409
Morus_010388-R2	ML	119.495198
Morus_010388-R2	YL	451.747407
Morus_010389-R1	ML	10.098626
Morus_010389-R1	YL	0
Morus_010391-R1	ML	0
Morus_010391-R1	YL	2.245735
Morus_010392-R1	ML	0
Morus_010392-R1	YL	0
Morus_010393-R1	ML	0
Morus_010393-R1	YL	0
Morus_010394-R1	ML	0
Morus_010394-R1	YL	0
Morus_010395-R1	ML	0
Morus_010395-R1	YL	0
Morus_010397-R1	ML	0
Morus_010397-R1	YL	0
Morus_010403-R1	ML	1.222854
Morus_010403-R1	YL	8.391251
Morus_010405-R1	ML	0.788047
Morus_010405-R1	YL	0
Morus_010406-R1	ML	0
Morus_010406-R1	YL	0
Morus_010410-R2	ML	0
Morus_010410-R2	YL	1.148907
Morus_010412-R1	ML	0
Morus_010412-R1	YL	0
Morus_010414-R2	ML	6.911442
Morus_010414-R2	YL	6.587008
Morus_010415-R1	ML	32.489014
Morus_010415-R1	YL	43.912479
Morus_010417-R1	ML	2.162658
Morus_010417-R1	YL	2.473367
Morus_010418-R1	ML	0
Morus_010418-R1	YL	0
Morus_010419-R1	ML	197.109975
Morus_010419-R1	YL	88.02457
Morus_010420-R1	ML	63.06691
Morus_010420-R1	YL	145.520873
Morus_010421-R1	ML	182.012019
Morus_010421-R1	YL	319.842102
Morus_010423-R1	ML	0
Morus_010423-R1	YL	1.969753
Morus_010424-R1	ML	50.967486
Morus_010424-R1	YL	54.126416999999996
Morus_010425-R2	ML	217.761973
Morus_010425-R2	YL	198.719431
Morus_010427-R1	ML	251.23196
Morus_010427-R1	YL	113.846338
Morus_010428-R1	ML	290.983999
Morus_010428-R1	YL	376.369292
Morus_010429-R1	ML	0
Morus_010429-R1	YL	0
Morus_010434-R1	ML	0
Morus_010434-R1	YL	0
Morus_010439-R1	ML	0
Morus_010439-R1	YL	6.398808
Morus_010440-R1	ML	0
Morus_010440-R1	YL	3.673922
Morus_010441-R1	ML	0
Morus_010441-R1	YL	21.232408
Morus_010442-R1	ML	138.37721
Morus_010442-R1	YL	244.580349
Morus_010444-R1	ML	4.777441
Morus_010444-R1	YL	3.035454
Morus_010452-R1	ML	305.125285
Morus_010452-R1	YL	867.6044
Morus_010453-R1	ML	22.054254
Morus_010453-R1	YL	0
Morus_010457-R1	ML	0
Morus_010457-R1	YL	0
Morus_010458-R2	ML	83.783311
Morus_010458-R2	YL	71.369725
Morus_010459-R1	ML	0
Morus_010459-R1	YL	0
Morus_010462-R1	ML	0
Morus_010462-R1	YL	13.034473
Morus_010463-R1	ML	0
Morus_010463-R1	YL	0
Morus_010465-R1	ML	0
Morus_010465-R1	YL	0
Morus_010466-R1	ML	0
Morus_010466-R1	YL	0
Morus_010468-R1	ML	2.837281
Morus_010468-R1	YL	7.030645
Morus_010469-R2	ML	451.903901
Morus_010469-R2	YL	49.81484
Morus_010472-R1	ML	32.743118
Morus_010472-R1	YL	452.107939
Morus_010473-R1	ML	138.39284
Morus_010473-R1	YL	26.068947
Morus_010476-R1	ML	8.542928
Morus_010476-R1	YL	14.655437
Morus_010477-R1	ML	0
Morus_010477-R1	YL	0
Morus_010478-R1	ML	183.683472
Morus_010478-R1	YL	171.734914
Morus_010482-R1	ML	9.096924
Morus_010482-R1	YL	28.239102
Morus_010483-R1	ML	4.250899
Morus_010483-R1	YL	28.957217
Morus_010485-R1	ML	46.253319
Morus_010485-R1	YL	66.12317
Morus_010486-R1	ML	7.755063
Morus_010486-R1	YL	26.607701
Morus_010488-R1	ML	427.156072
Morus_010488-R1	YL	519.058465
Morus_010489-R1	ML	0
Morus_010489-R1	YL	0
Morus_010490-R1	ML	1431.382836
Morus_010490-R1	YL	52.29104
Morus_010492-R1	ML	112.660235
Morus_010492-R1	YL	105.807425
Morus_010493-R1	ML	147.557504
Morus_010493-R1	YL	59.503949
Morus_010494-R1	ML	61.241975
Morus_010494-R1	YL	42.393003
Morus_010495-R1	ML	0
Morus_010495-R1	YL	0
Morus_010496-R1	ML	0
Morus_010496-R1	YL	14.969611
Morus_010497-R1	ML	0
Morus_010497-R1	YL	0
Morus_010499-R1	ML	0
Morus_010499-R1	YL	0
Morus_010504-R1	ML	1.722309
Morus_010504-R1	YL	0
Morus_010505-R1	ML	0
Morus_010505-R1	YL	0
Morus_010507-R1	ML	1.101323
Morus_010507-R1	YL	1.25955
Morus_010510-R1	ML	16.880557
Morus_010510-R1	YL	54.86908
Morus_010512-R1	ML	0
Morus_010512-R1	YL	0
Morus_010513-R1	ML	0
Morus_010513-R1	YL	0
Morus_010514-R1	ML	0
Morus_010514-R1	YL	8.394842
Morus_010515-R1	ML	32.012341
Morus_010515-R1	YL	124.98428
Morus_010516-R1	ML	0
Morus_010516-R1	YL	0
Morus_010522-R1	ML	1.898933
Morus_010522-R1	YL	18.677073
Morus_010526-R1	ML	0
Morus_010526-R1	YL	0
Morus_010527-R1	ML	0
Morus_010527-R1	YL	32.069102
Morus_010529-R1	ML	0
Morus_010529-R1	YL	2.200398
Morus_010530-R1	ML	0
Morus_010530-R1	YL	0
Morus_010531-R2	ML	0
Morus_010531-R2	YL	0
Morus_010532-R1	ML	0
Morus_010532-R1	YL	0
Morus_010535-R1	ML	392.974691
Morus_010535-R1	YL	8.141909
Morus_010537-R1	ML	28.550495
Morus_010537-R1	YL	34.930417
Morus_010540-R1	ML	4.956715
Morus_010540-R1	YL	28.344233
Morus_010541-R1	ML	0
Morus_010541-R1	YL	0
Morus_010543-R1	ML	581.32432
Morus_010543-R1	YL	188.888043
Morus_010545-R1	ML	972.90693
Morus_010545-R1	YL	268.784991
Morus_010546-R2	ML	0
Morus_010546-R2	YL	1.201246
Morus_010547-R1	ML	8.782013
Morus_010547-R1	YL	8.927756
Morus_010548-R1	ML	112.292127
Morus_010548-R1	YL	277.051997
Morus_010549-R1	ML	0
Morus_010549-R1	YL	0
Morus_010550-R2	ML	0
Morus_010550-R2	YL	0
Morus_010551-R1	ML	532.102891
Morus_010551-R1	YL	604.4033
Morus_010554-R1	ML	138.940412
Morus_010554-R1	YL	111.696796
Morus_010555-R1	ML	290.078282
Morus_010555-R1	YL	318.421685
Morus_010559-R1	ML	1263.304866
Morus_010559-R1	YL	18.02591
Morus_010560-R1	ML	19.919494
Morus_010560-R1	YL	29.48172
Morus_010563-R1	ML	185.177817
Morus_010563-R1	YL	218.199972
Morus_010565-R1	ML	0
Morus_010565-R1	YL	0
Morus_010566-R1	ML	11.884343
Morus_010566-R1	YL	135.917669
Morus_010567-R1	ML	1009.262691
Morus_010567-R1	YL	1314.8892
Morus_010573-R1	ML	6.197326
Morus_010573-R1	YL	11.812828
Morus_010576-R1	ML	0
Morus_010576-R1	YL	1.81756
Morus_010578-R1	ML	0
Morus_010578-R1	YL	0
Morus_010579-R1	ML	14.676762
Morus_010579-R1	YL	15.106836
Morus_010580-R1	ML	78.869883
Morus_010580-R1	YL	132.885585
Morus_010593-R1	ML	26.768215
Morus_010593-R1	YL	46.189554
Morus_010594-R1	ML	1.885906
Morus_010594-R1	YL	0
Morus_010595-R1	ML	1432.314119
Morus_010595-R1	YL	401.525187
Morus_010596-R1	ML	0.532012
Morus_010596-R1	YL	2.433785
Morus_010597-R1	ML	11.16187
Morus_010597-R1	YL	9.118212
Morus_010601-R1	ML	0
Morus_010601-R1	YL	0
Morus_010602-R1	ML	0
Morus_010602-R1	YL	9.993248
Morus_010604-R1	ML	52.08765
Morus_010604-R1	YL	47.98782
Morus_010608-R1	ML	0
Morus_010608-R1	YL	0
Morus_010610-R1	ML	0
Morus_010610-R1	YL	0
Morus_010613-R1	ML	0
Morus_010613-R1	YL	0
Morus_010616-R1	ML	4.497356
Morus_010616-R1	YL	0.734784
Morus_010617-R1	ML	0
Morus_010617-R1	YL	1.442979
Morus_010618-R1	ML	1.73485
Morus_010618-R1	YL	0
Morus_010619-R1	ML	0
Morus_010619-R1	YL	0
Morus_010622-R1	ML	0
Morus_010622-R1	YL	0
Morus_010623-R1	ML	15.97912
Morus_010623-R1	YL	7.028785
Morus_010627-R1	ML	29.480304
Morus_010627-R1	YL	17.81209
Morus_010628-R1	ML	0
Morus_010628-R1	YL	0
Morus_010629-R1	ML	0
Morus_010629-R1	YL	0
Morus_010631-R1	ML	0
Morus_010631-R1	YL	0
Morus_010633-R1	ML	0
Morus_010633-R1	YL	0
Morus_010635-R1	ML	0
Morus_010635-R1	YL	0
Morus_010636-R1	ML	6.231546
Morus_010636-R1	YL	34.921479
Morus_010637-R1	ML	0
Morus_010637-R1	YL	0
Morus_010639-R1	ML	0
Morus_010639-R1	YL	0
Morus_010640-R1	ML	4.852145
Morus_010640-R1	YL	19.208953
Morus_010643-R1	ML	17.137063
Morus_010643-R1	YL	22.86567
Morus_010644-R1	ML	3.79938
Morus_010644-R1	YL	1.086309
Morus_010645-R1	ML	0
Morus_010645-R1	YL	0
Morus_010646-R1	ML	5.129844
Morus_010646-R1	YL	5.866849
Morus_010648-R1	ML	0
Morus_010648-R1	YL	0
Morus_010651-R1	ML	0
Morus_010651-R1	YL	0
Morus_010652-R1	ML	210.134741
Morus_010652-R1	YL	182.646858
Morus_010655-R1	ML	1.11681
Morus_010655-R1	YL	6.38631
Morus_010660-R1	ML	0.996179
Morus_010660-R1	YL	1.1393
Morus_010662-R1	ML	0
Morus_010662-R1	YL	0
Morus_010669-R1	ML	22.077477
Morus_010669-R1	YL	3.156169
Morus_010670-R1	ML	0
Morus_010670-R1	YL	0
Morus_010671-R1	ML	24.278475
Morus_010671-R1	YL	29.987891
Morus_010672-R1	ML	11.019399
Morus_010672-R1	YL	22.91374
Morus_010673-R1	ML	3.719932
Morus_010673-R1	YL	15.801963
Morus_010675-R1	ML	12.452235
Morus_010675-R1	YL	7.120624
Morus_010678-R1	ML	25.433118
Morus_010678-R1	YL	32.597607000000004
Morus_010679-R1	ML	3.61141
Morus_010679-R1	YL	3.441885
Morus_010680-R1	ML	0
Morus_010680-R1	YL	0
Morus_010681-R1	ML	0
Morus_010681-R1	YL	9.173353
Morus_010682-R3	ML	0
Morus_010682-R3	YL	2.585998
Morus_010683-R1	ML	188.26857
Morus_010683-R1	YL	3898.430206
Morus_010686-R1	ML	30.789589
Morus_010686-R1	YL	32.194863
Morus_010687-R1	ML	0
Morus_010687-R1	YL	0
Morus_010689-R1	ML	31.051447
Morus_010689-R1	YL	72.340503
Morus_010690-R1	ML	0
Morus_010690-R1	YL	0
Morus_010693-R1	ML	78.994594
Morus_010693-R1	YL	53.335468
Morus_010696-R1	ML	41.758978
Morus_010696-R1	YL	37.762529
Morus_010698-R1	ML	0
Morus_010698-R1	YL	0
Morus_010699-R1	ML	0.491919
Morus_010699-R1	YL	3.375558
Morus_010700-R1	ML	0
Morus_010700-R1	YL	0
Morus_010701-R1	ML	0
Morus_010701-R1	YL	0
Morus_010702-R1	ML	0
Morus_010702-R1	YL	0
Morus_010703-R1	ML	0
Morus_010703-R1	YL	1.818571
Morus_010704-R1	ML	4.867821
Morus_010704-R1	YL	29.69163
Morus_010706-R1	ML	0
Morus_010706-R1	YL	0
Morus_010709-R6	ML	32.927706
Morus_010709-R6	YL	1.298567
Morus_010711-R1	ML	0
Morus_010711-R1	YL	0
Morus_010712-R1	ML	117.653915
Morus_010712-R1	YL	128.642657
Morus_010714-R1	ML	3.236641
Morus_010714-R1	YL	16.040483
Morus_010717-R1	ML	0
Morus_010717-R1	YL	0
Morus_010718-R1	ML	26.076309
Morus_010718-R1	YL	25.234587
Morus_010722-R1	ML	0
Morus_010722-R1	YL	0
Morus_010725-R1	ML	10.235203
Morus_010725-R1	YL	11.705695
Morus_010726-R1	ML	15.217451
Morus_010726-R1	YL	27.473978
Morus_010728-R1	ML	6.4538
Morus_010728-R1	YL	32.291952
Morus_010730-R1	ML	13.167178
Morus_010730-R1	YL	6.525527
Morus_010731-R1	ML	3.853145
Morus_010731-R1	YL	7.711771
Morus_010734-R1	ML	0
Morus_010734-R1	YL	22.60224
Morus_010736-R1	ML	47.570469
Morus_010736-R1	YL	53.838039
Morus_010739-R1	ML	0
Morus_010739-R1	YL	0
Morus_010740-R1	ML	29.715562
Morus_010740-R1	YL	33.078537
Morus_010741-R1	ML	3.157408
Morus_010741-R1	YL	7.222067
Morus_010742-R1	ML	0
Morus_010742-R1	YL	0
Morus_010744-R1	ML	0
Morus_010744-R1	YL	0
