Morus	tissue	A	B	total_AB	log2_BA
Morus_000134-R1	SD	57.95602	6.12845	64.08447	-3.047978816006798
Morus_000134-R1	YL	172.172527	33.062892	205.235419	-2.3459372387935535
Morus_000135-R1	FF	66.107957	73.416889	139.524846	0.14914624269657248
Morus_000135-R1	FR	83.99708	77.554483	161.551563	-0.11371966902265969
Morus_000135-R1	MF	52.059534	40.325834	92.385368	-0.36056807007007585
Morus_000135-R1	ML	43.047854	44.900933	87.94878700000001	0.05945174558046768
Morus_000135-R1	SD	47.29585	68.001979	115.29782900000001	0.5147385139980385
Morus_000135-R1	YL	50.471279	31.820322	82.291601	-0.6491782390496816
Morus_000136-R2	FF	31.859782	5.030492	36.890274	-2.4459752942532873
Morus_000136-R2	FR	21.305889	1.521849	22.827738	-3.144870848245742
Morus_000136-R2	MF	19.184505	2.740644	21.925149	-2.431889631817211
Morus_000136-R2	ML	26.274092	6.255736	32.529828	-1.9103372981589908
Morus_000136-R2	SD	6.767318	0	6.767318	-2.9574165322179073
Morus_000136-R2	YL	59.980011	3.91174	63.891751	-3.634030310942652
Morus_000137-R1	FF	63.3686	207.928219	271.296819	1.6985783678650044
Morus_000137-R1	FR	55.714501	179.724196	235.438697	1.6720001105648197
Morus_000137-R1	MF	39.648209	128.654393	168.302602	1.6734073967142296
Morus_000137-R1	ML	130.024749	175.828922	305.853671	0.4325149148468542
Morus_000137-R1	SD	37.961653	77.921288	115.882941	1.0183596141438382
Morus_000137-R1	YL	61.594741	69.294083	130.888824	0.167361803789125
Morus_000138-R1	FF	69.102327	0	69.102327	-6.131390429217987
Morus_000138-R1	FR	369.324782	0	369.324782	-8.532647287143279
Morus_000138-R1	MF	155.469741	0	155.469741	-7.289739877411547
Morus_000138-R1	ML	143.221886	0	143.221886	-7.172146303228412
Morus_000138-R1	SD	204.857558	0	204.857558	-7.685502607532523
Morus_000138-R1	YL	69.655667	0	69.655667	-6.142733372713614
Morus_000139-R1	FF	0	1.810531	1.810531	1.4908427278463372
Morus_000139-R1	FR	0	13.145541	13.145541	3.8222754489344832
Morus_000139-R1	MF	0	0.739792	0.739792	0.7989148356683804
Morus_000139-R1	ML	0	0	0	0
Morus_000139-R1	SD	0	0	0	0
Morus_000139-R1	YL	0	4.223639	4.223639	2.3850551972469485
Morus_000140-R1	FF	0	125.794647	125.794647	6.9863500290251475
Morus_000140-R1	FR	0	38.50608	38.50608	5.30400279655277
Morus_000140-R1	MF	0	17.164183	17.164183	4.183024571658885
Morus_000140-R1	ML	0	31.224206	31.224206	5.010072906105015
Morus_000140-R1	SD	0	10.097143	10.097143	3.4721163921591476
Morus_000140-R1	YL	0	88.693329	88.693329	6.486928782634879
Morus_000142-R1	FF	0	99.549547	99.549547	6.651762771742946
Morus_000142-R1	FR	0	150.581097	150.581097	7.243946042460999
Morus_000142-R1	MF	0	105.341481	105.341481	6.732560653620296
Morus_000142-R1	ML	0	104.750617	104.750617	6.7245222705217795
Morus_000142-R1	SD	0	119.755375	119.755375	6.9159435967509735
Morus_000142-R1	YL	0	131.994499	131.994499	7.055222763098558
Morus_000144-R1	FF	0	1.909495	1.909495	1.5407687668036532
Morus_000144-R1	FR	0	0	0	0
Morus_000144-R1	MF	0	0	0	0
Morus_000144-R1	ML	0	0	0	0
Morus_000144-R1	SD	0	3.85315	3.85315	2.2789214512646523
Morus_000144-R1	YL	0	0	0	0
Morus_000146-R1	FF	0	44.688453	44.688453	5.5137576889545645
Morus_000146-R1	FR	0	25.99879	25.99879	4.754822846603602
Morus_000146-R1	MF	0	22.005535	22.005535	4.52390910198586
Morus_000146-R1	ML	0	40.183503	40.183503	5.363994643307989
Morus_000146-R1	SD	0	32.371001	32.371001	5.060523057286422
Morus_000146-R1	YL	0	29.403847	29.403847	4.926181974368184
Morus_000148-R3	FF	30.61629	35.51064	66.12693	0.20764887299603932
Morus_000148-R3	FR	25.649144	21.485708	47.134851999999995	-0.24508088238681203
Morus_000148-R3	MF	19.246092	22.248383	41.494475	0.19948691682227132
Morus_000148-R3	ML	15.815063	22.963062999999998	38.778126	0.5110581435445603
Morus_000148-R3	SD	14.25699	14.33131	28.5883	0.007010609051732882
Morus_000148-R3	YL	21.976066	99.407811	121.383877	2.127667801260477
Morus_000149-R1	FF	27.016924	0	27.016924	-4.808226664733617
Morus_000149-R1	FR	10.50852	0	10.50852	-3.524630409161358
Morus_000149-R1	MF	12.616277	1.183195	13.799472	-2.6408193908622395
Morus_000149-R1	ML	25.917887	0	25.917887	-4.7504932606206784
Morus_000149-R1	SD	29.205625	0	29.205625	-4.916745333309936
Morus_000149-R1	YL	18.007300999999998	2.25171	20.259010999999997	-2.547283183450905
Morus_000150-R1	FF	0	2.674043	2.674043	1.8773685114584435
Morus_000150-R1	FR	2.426894	2.426894	4.853788	0
Morus_000150-R1	MF	0	3.27788	3.27788	2.096896013631276
Morus_000150-R1	ML	0	0	0	0
Morus_000150-R1	SD	0	0	0	0
Morus_000150-R1	YL	0	12.476108	12.476108	3.752331990528538
Morus_000151-R1	FF	0	0	0	0
Morus_000151-R1	FR	0	0	0	0
Morus_000151-R1	MF	0	1.037639	1.037639	1.0268984778814687
Morus_000151-R1	ML	0	1.894794	1.894794	1.5334606864691895
Morus_000151-R1	SD	0	0	0	0
Morus_000151-R1	YL	0	0	0	0
Morus_000152-R1	FF	58.04678	24.558253	82.60503299999999	-1.208069161054913
Morus_000152-R1	FR	87.127581	28.367119	115.49470000000001	-1.5853918653358545
Morus_000152-R1	MF	33.752805	11.859094	45.611899	-1.4343404268883762
Morus_000152-R1	ML	10.827728	4.164511	14.992239000000001	-1.1954693119990274
Morus_000152-R1	SD	135.152291	43.924495	179.076786	-1.599647066965202
Morus_000152-R1	YL	57.289922	33.853135	91.143057	-0.7419580404051617
Morus_000153-R1	FF	0	22.999134	22.999134	4.584910442535875
Morus_000153-R1	FR	0	39.758922	39.758922	5.349043990212965
Morus_000153-R1	MF	0	19.690114	19.690114	4.370869689180576
Morus_000153-R1	ML	0	24.515043	24.515043	4.673276167957435
Morus_000153-R1	SD	0	24.862345	24.862345	4.692781188538565
Morus_000153-R1	YL	0	17.458445	17.458445	4.206209115623962
Morus_000155-R1	FF	0	0	0	0
Morus_000155-R1	FR	0	0	0	0
Morus_000155-R1	MF	1.666746	0	1.666746	-1.4150804188178852
Morus_000155-R1	ML	9.130753	0	9.130753	-3.34066950584691
Morus_000155-R1	SD	0	0	0	0
Morus_000155-R1	YL	3.171945	0	3.171945	-2.0607201385023854
Morus_000156-R1	FF	0	5.576091	5.576091	2.717230263183275
Morus_000156-R1	FR	0	0	0	0
Morus_000156-R1	MF	0	12.91103	12.91103	3.7981573386983896
Morus_000156-R1	ML	0	0	0	0
Morus_000156-R1	SD	0	1.875323	1.875323	1.523724030604372
Morus_000156-R1	YL	0	5.781334	5.781334	2.7615691031368836
Morus_000157-R1	FF	0	0	0	0
Morus_000157-R1	FR	0	0	0	0
Morus_000157-R1	MF	0	0	0	0
Morus_000157-R1	ML	0	0	0	0
Morus_000157-R1	SD	0	0	0	0
Morus_000157-R1	YL	0	0	0	0
Morus_000158-R1	FF	155.618522	133.363061	288.981583	-0.22111827063674352
Morus_000158-R1	FR	66.463739	85.276033	151.73977200000002	0.3548475642934664
Morus_000158-R1	MF	66.080047	58.20819	124.288237	-0.1800869486247253
Morus_000158-R1	ML	6.830171	54.276688	61.106859	2.819555457286474
Morus_000158-R1	SD	107.752297	45.87135	153.623647	-1.2142676196312963
Morus_000158-R1	YL	71.182276	56.56576	127.748036	-0.32643367936645595
Morus_000160-R1	FF	5.203405	0	5.203405	-2.6330603168196953
Morus_000160-R1	FR	3.148319	0	3.148319	-2.0525268396724643
Morus_000160-R1	MF	2.834848	0	2.834848	-1.9391693954616909
Morus_000160-R1	ML	2.588306	0	2.588306	-1.84330292421999
Morus_000160-R1	SD	0	0	0	0
Morus_000160-R1	YL	2.697465	0	2.697465	-1.886536490917198
Morus_000161-R1	FF	0	0	0	0
Morus_000161-R1	FR	0	0	0	0
Morus_000161-R1	MF	0	0	0	0
Morus_000161-R1	ML	0	0	0	0
Morus_000161-R1	SD	0	0	0	0
Morus_000161-R1	YL	0	0	0	0
Morus_000165-R1	FF	53.927199	15.296687	69.22388600000001	-1.7529420191544245
Morus_000165-R1	FR	48.019513	19.436042	67.455555	-1.2622403454922198
Morus_000165-R1	MF	51.553368	17.917521	69.470889	-1.4740601788442742
Morus_000165-R1	ML	12.14706	6.848064	18.995124	-0.7443315024268464
Morus_000165-R1	SD	95.473385	53.50284	148.976225	-0.823799580820511
Morus_000165-R1	YL	59.340713	13.480765	72.821478	-2.0589939236690116
Morus_000166-R1	FF	42.302272	0	42.302272	-5.436370817694811
Morus_000166-R1	FR	2.647757	0	2.647757	-1.8670096257275244
Morus_000166-R1	MF	293.843424	0	293.843424	-8.203805207341757
Morus_000166-R1	ML	17.414255	0	17.414255	-4.20275112505755
Morus_000166-R1	SD	8.83048	0	8.83048	-3.297261861806233
Morus_000166-R1	YL	13.611514	0	13.611514	-3.869033768383043
Morus_000167-R1	FF	0	0	0	0
Morus_000167-R1	FR	0	0	0	0
Morus_000167-R1	MF	0	0	0	0
Morus_000167-R1	ML	0	0	0	0
Morus_000167-R1	SD	0	0	0	0
Morus_000167-R1	YL	1.991409	0	1.991409	-1.5808251762318526
Morus_000169-R1	FF	56.099849	70.401287	126.501136	0.3224631485011646
Morus_000169-R1	FR	50.914808	151.023202	201.93801	1.5500735149360898
Morus_000169-R1	MF	49.11999	66.685506	115.805496	0.433460805059382
Morus_000169-R1	ML	46.642033	48.947554	95.589587	0.06817905122037088
Morus_000169-R1	SD	64.687597	77.488372	142.175969	0.256857946041285
Morus_000169-R1	YL	39.884406	49.767682	89.65208799999999	0.31235970967292936
Morus_000170-R1	FF	0	0	0	0
Morus_000170-R1	FR	0	0	0	0
Morus_000170-R1	MF	0	0	0	0
Morus_000170-R1	ML	0	0	0	0
Morus_000170-R1	SD	0	0	0	0
Morus_000170-R1	YL	0	0	0	0
Morus_000171-R1	FF	24.216208	0	24.216208	-4.656279435148464
Morus_000171-R1	FR	27.711415	0	27.711415	-4.843552528294804
Morus_000171-R1	MF	18.499079	0	18.499079	-4.2853340776565085
Morus_000171-R1	ML	24.353378	0	24.353378	-4.664106074825023
Morus_000171-R1	SD	41.429556	0	41.429556	-5.4069976766517724
Morus_000171-R1	YL	13.918317	0	13.918317	-3.8990128829799495
Morus_000172-R1	FF	0	0	0	0
Morus_000172-R1	FR	0	0	0	0
Morus_000172-R1	MF	0	0	0	0
Morus_000172-R1	ML	0	0	0	0
Morus_000172-R1	SD	0	0	0	0
Morus_000172-R1	YL	0	3.088716	3.088716	2.0316478575277817
Morus_000173-R1	FF	0	7.045507	7.045507	3.0081833374606717
Morus_000173-R1	FR	0	0	0	0
Morus_000173-R1	MF	0	4.318241	4.318241	2.410949155463131
Morus_000173-R1	ML	0	1.31423	1.31423	1.2105322539743062
Morus_000173-R1	SD	0	5.331395	5.331395	2.6625234045274766
Morus_000173-R1	YL	0	12.326911	12.326911	3.736270516618205
Morus_000174-R1	FF	29.187374	66.361656	95.54902999999999	1.1579823433970806
Morus_000174-R1	FR	32.166093	29.201534	61.367627	-0.1350872422159957
Morus_000174-R1	MF	22.148468	37.797621	59.946089	0.7450514747281133
Morus_000174-R1	ML	7.77779	6.001813	13.779603000000002	-0.32612922385643667
Morus_000174-R1	SD	10.517302	81.157871	91.675173	2.834596000801651
Morus_000174-R1	YL	17.832785	117.280023	135.112808	2.650888161930568
Morus_000175-R1	FF	0	25.71961	25.71961	4.7398270452452795
Morus_000175-R1	FR	0	20.748862	20.748862	4.442868009416145
Morus_000175-R1	MF	0	7.589944	7.589944	3.102648726103478
Morus_000175-R1	ML	0	14.925852	14.925852	3.9932986506213757
Morus_000175-R1	SD	0	21.624721	21.624721	4.499828096391572
Morus_000175-R1	YL	0	11.110955	11.110955	3.5982407270080414
Morus_000176-R1	FF	3.870525	0	3.870525	-2.2840772905978945
Morus_000176-R1	FR	7.025582	0	7.025582	-3.0046060175393894
Morus_000176-R1	MF	7.907574	0	7.907574	-3.155032563650696
Morus_000176-R1	ML	8.663839	0	8.663839	-3.2725964194977992
Morus_000176-R1	SD	11.715438	0	11.715438	-3.6685092533011043
Morus_000176-R1	YL	12.038972	0	12.038972	-3.7047582260388414
Morus_000180-R1	FF	0	0	0	0
Morus_000180-R1	FR	0	0	0	0
Morus_000180-R1	MF	0	0	0	0
Morus_000180-R1	ML	0	0	0	0
Morus_000180-R1	SD	0	0	0	0
Morus_000180-R1	YL	0	0	0	0
Morus_000182-R1	FF	0	8.622942	8.622942	3.266478033280918
Morus_000182-R1	FR	0	3.130386	3.130386	2.0462766131855683
Morus_000182-R1	MF	0	11.979474	11.979474	3.698160013434903
Morus_000182-R1	ML	0	6.433906	6.433906	2.894120445774161
Morus_000182-R1	SD	0	1.740014	1.740014	1.4541832646014854
Morus_000182-R1	YL	0	2.6821	2.6821	1.8805288085305696
Morus_000183-R1	FF	0	0	0	0
Morus_000183-R1	FR	0	0	0	0
Morus_000183-R1	MF	0	0	0	0
Morus_000183-R1	ML	0	0	0	0
Morus_000183-R1	SD	0	0	0	0
Morus_000183-R1	YL	0	0	0	0
Morus_000186-R1	FF	0	0	0	0
Morus_000186-R1	FR	0	0	0	0
Morus_000186-R1	MF	0	0	0	0
Morus_000186-R1	ML	0	0	0	0
Morus_000186-R1	SD	0	0	0	0
Morus_000186-R1	YL	0	0	0	0
Morus_000187-R1	FF	6.80079	0	6.80079	-2.9636202356888792
Morus_000187-R1	FR	26.74631	0	26.74631	-4.794224014145564
Morus_000187-R1	MF	49.092747	0	49.092747	-5.64652982356465
Morus_000187-R1	ML	5.074328	0	5.074328	-2.602724812884235
Morus_000187-R1	SD	11.436035	0	11.436035	-3.636454677008293
Morus_000187-R1	YL	7.051112	0	7.051112	-3.0091880585180566
Morus_000189-R1	FF	0	0	0	0
Morus_000189-R1	FR	0	0	0	0
Morus_000189-R1	MF	0	0	0	0
Morus_000189-R1	ML	0	0	0	0
Morus_000189-R1	SD	0	0	0	0
Morus_000189-R1	YL	0	0	0	0
Morus_000190-R1	FF	0	0	0	0
Morus_000190-R1	FR	0	0	0	0
Morus_000190-R1	MF	0	0	0	0
Morus_000190-R1	ML	0	0	0	0
Morus_000190-R1	SD	0	0	0	0
Morus_000190-R1	YL	0	0	0	0
Morus_000191-R1	FF	28.431237	56.589749	85.020986	0.968463853909036
Morus_000191-R1	FR	37.157002	31.009466	68.166468	-0.25344921385199115
Morus_000191-R1	MF	18.58742	23.559117	42.146537	0.3263313085177172
Morus_000191-R1	ML	10.182542	4.780049	14.962591	-0.9520945486588199
Morus_000191-R1	SD	79.172111	67.868746	147.04085700000002	-0.21925105423993163
Morus_000191-R1	YL	10.611982	42.34397	52.955951999999996	1.900217059384913
Morus_000193-R1	FF	0	0	0	0
Morus_000193-R1	FR	0	0	0	0
Morus_000193-R1	MF	0	0	0	0
Morus_000193-R1	ML	0	0	0	0
Morus_000193-R1	SD	0	0	0	0
Morus_000193-R1	YL	0	0	0	0
Morus_000194-R1	FF	0	0	0	0
Morus_000194-R1	FR	0	0	0	0
Morus_000194-R1	MF	0	0	0	0
Morus_000194-R1	ML	0	0	0	0
Morus_000194-R1	SD	0	0	0	0
Morus_000194-R1	YL	0	0	0	0
Morus_000195-R1	FF	38.862367	0	38.862367	-5.316955473849426
Morus_000195-R1	FR	50.19264	0	50.19264	-5.677864502793111
Morus_000195-R1	MF	30.537204	0	30.537204	-4.978982855391796
Morus_000195-R1	ML	24.535663	0	24.535663	-4.674441612108624
Morus_000195-R1	SD	48.258438	0	48.258438	-5.622298975152517
Morus_000195-R1	YL	74.386715	0	74.386715	-6.236238402303077
Morus_000196-R2	FF	0	0	0	0
Morus_000196-R2	FR	0	0	0	0
Morus_000196-R2	MF	0	0	0	0
Morus_000196-R2	ML	0	0	0	0
Morus_000196-R2	SD	0	0	0	0
Morus_000196-R2	YL	0	0	0	0
Morus_000199-R1	FF	0	4.772066	4.772066	2.5290877962477385
Morus_000199-R1	FR	8.684829	4.331007	13.015836	-0.8613184996831844
Morus_000199-R1	MF	1.955024	0	1.955024	-1.563169847675354
Morus_000199-R1	ML	37.484986	1.78031	39.265296	-3.7909780673252285
Morus_000199-R1	SD	24.137163	4.814751	28.951914000000002	-2.112032516383141
Morus_000199-R1	YL	16.742521	0	16.742521	-4.149139108798962
Morus_000201-R1	FF	0	15.279532	15.279532	4.024987320843856
Morus_000201-R1	FR	0	0	0	0
Morus_000201-R1	MF	0	2.081096	2.081096	1.62344363420013
Morus_000201-R1	ML	0	3.800214	3.800214	2.2630987245539393
Morus_000201-R1	SD	0	5.138734	5.138734	2.617941157184261
Morus_000201-R1	YL	0	3.960484	3.960484	2.3104808928568
Morus_000205-R1	FF	0	0	0	0
Morus_000205-R1	FR	0	0	0	0
Morus_000205-R1	MF	0	0	0	0
Morus_000205-R1	ML	0	0	0	0
Morus_000205-R1	SD	0	0	0	0
Morus_000205-R1	YL	0	0	0	0
Morus_000207-R1	FF	0	0	0	0
Morus_000207-R1	FR	0	0	0	0
Morus_000207-R1	MF	0	0	0	0
Morus_000207-R1	ML	0	0	0	0
Morus_000207-R1	SD	0	0	0	0
Morus_000207-R1	YL	0	0	0	0
Morus_000211-R1	FF	6.667659	4.434255	11.101914	-0.49670391319918467
Morus_000211-R1	FR	0	4.024418	4.024418	2.3289564923827157
Morus_000211-R1	MF	0.908146	3.623715	4.531861	1.2768809126407275
Morus_000211-R1	ML	0	29.777101	29.777101	4.9437854405920385
Morus_000211-R1	SD	0	0	0	0
Morus_000211-R1	YL	1.72827	0	1.72827	-1.4479864260284465
Morus_000212-R1	FF	0	0	0	0
Morus_000212-R1	FR	0	0	0	0
Morus_000212-R1	MF	0	0	0	0
Morus_000212-R1	ML	0	0	0	0
Morus_000212-R1	SD	0	0	0	0
Morus_000212-R1	YL	0	8.952926	8.952926	3.3151207171264305
Morus_000213-R1	FF	0	0	0	0
Morus_000213-R1	FR	0	0	0	0
Morus_000213-R1	MF	0	0	0	0
Morus_000213-R1	ML	0	0	0	0
Morus_000213-R1	SD	0	0	0	0
Morus_000213-R1	YL	0	0	0	0
Morus_000214-R1	FF	0	25.259326	25.259326	4.714757981836499
Morus_000214-R1	FR	0	17.193545	17.193545	4.1853547734250505
Morus_000214-R1	MF	0	12.901349	12.901349	3.79715298511505
Morus_000214-R1	ML	0	0	0	0
Morus_000214-R1	SD	0	0	0	0
Morus_000214-R1	YL	0	12.276124	12.276124	3.7307621043596915
Morus_000215-R1	FF	18.663355	0	18.663355	-4.297437593011072
Morus_000215-R1	FR	16.93839	0	16.93839	-4.164978506702645
Morus_000215-R1	MF	22.877804	0	22.877804	-4.577598255443585
Morus_000215-R1	ML	13.92544	0	13.92544	-3.89970155746362
Morus_000215-R1	SD	32.011499	0	32.011499	-5.04489674543707
Morus_000215-R1	YL	18.866553	0	18.866553	-4.312269670484242
Morus_000216-R2	FF	0	0	0	0
Morus_000216-R2	FR	0	0	0	0
Morus_000216-R2	MF	0	0	0	0
Morus_000216-R2	ML	0	0	0	0
Morus_000216-R2	SD	0	0	0	0
Morus_000216-R2	YL	0	0	0	0
Morus_000217-R1	FF	32.390488	0	32.390488	-5.061365273344851
Morus_000217-R1	FR	7.349197	0	7.349197	-3.0616374503021677
Morus_000217-R1	MF	20.67954	0	20.67954	-4.438262240566261
Morus_000217-R1	ML	3.020972	0	3.020972	-2.007544289980156
Morus_000217-R1	SD	30.637699	0	30.637699	-4.98357277175229
Morus_000217-R1	YL	14.167706	0	14.167706	-3.9229310003350166
Morus_000218-R1	FF	9.154031	0	9.154031	-3.3439806645857546
Morus_000218-R1	FR	5.538645	0	5.538645	-2.7089916977542643
Morus_000218-R1	MF	1.246793	0	1.246793	-1.1678672132450156
Morus_000218-R1	ML	20.490513	0	20.490513	-4.425628016635023
Morus_000218-R1	SD	3.078637	0	3.078637	-2.028087112522981
Morus_000218-R1	YL	2.372743	92.425696	94.798439	4.791825110808037
Morus_000221-R1	FF	0	0	0	0
Morus_000221-R1	FR	0	0	0	0
Morus_000221-R1	MF	0	0	0	0
Morus_000221-R1	ML	0	0	0	0
Morus_000221-R1	SD	0	0	0	0
Morus_000221-R1	YL	0	0	0	0
Morus_000222-R1	FF	5.834796	0	5.834796	-2.7728982779658677
Morus_000222-R1	FR	0	0	0	0
Morus_000222-R1	MF	0	0	0	0
Morus_000222-R1	ML	0	0	0	0
Morus_000222-R1	SD	0	0	0	0
Morus_000222-R1	YL	0	0	0	0
Morus_000223-R1	FF	0	0	0	0
Morus_000223-R1	FR	0	0	0	0
Morus_000223-R1	MF	0	0	0	0
Morus_000223-R1	ML	0	0	0	0
Morus_000223-R1	SD	0	0	0	0
Morus_000223-R1	YL	0	0	0	0
Morus_000224-R1	FF	0	0	0	0
Morus_000224-R1	FR	0	0	0	0
Morus_000224-R1	MF	0	0	0	0
Morus_000224-R1	ML	0	0	0	0
Morus_000224-R1	SD	0	0	0	0
Morus_000224-R1	YL	0	0	0	0
Morus_000226-R1	FF	0	0	0	0
Morus_000226-R1	FR	0	0	0	0
Morus_000226-R1	MF	0	0	0	0
Morus_000226-R1	ML	0	0	0	0
Morus_000226-R1	SD	0	0	0	0
Morus_000226-R1	YL	0	0	0	0
Morus_000228-R1	FF	0	0	0	0
Morus_000228-R1	FR	0	0	0	0
Morus_000228-R1	MF	0	0	0	0
Morus_000228-R1	ML	0	0	0	0
Morus_000228-R1	SD	0	0	0	0
Morus_000228-R1	YL	0	0	0	0
Morus_000230-R1	FF	0	3.211373	3.211373	2.0742906602181814
Morus_000230-R1	FR	0	0	0	0
Morus_000230-R1	MF	0.665503	0	0.665503	-0.7359579526800663
Morus_000230-R1	ML	0	0	0	0
Morus_000230-R1	SD	1.643289	0	1.643289	-1.4023341684805408
Morus_000230-R1	YL	0	1.248591	1.248591	1.1690212707501542
Morus_000231-R1	FF	0	0	0	0
Morus_000231-R1	FR	0	0	0	0
Morus_000231-R1	MF	0	0	0	0
Morus_000231-R1	ML	0	0	0	0
Morus_000231-R1	SD	0	0	0	0
Morus_000231-R1	YL	0	0	0	0
Morus_000233-R1	FF	0	0	0	0
Morus_000233-R1	FR	0	0	0	0
Morus_000233-R1	MF	3.363705	0	3.363705	-2.125553574296142
Morus_000233-R1	ML	0	0	0	0
Morus_000233-R1	SD	0	0	0	0
Morus_000233-R1	YL	9.60208	0	9.60208	-3.4062754267800717
Morus_000234-R1	FF	0	1.201963	1.201963	1.1387902272288102
Morus_000234-R1	FR	0	0	0	0
Morus_000234-R1	MF	0	0	0	0
Morus_000234-R1	ML	0	0	0	0
Morus_000234-R1	SD	6.816255	3.638142	10.454397	-0.7529305452281402
Morus_000234-R1	YL	0	0.934653	0.934653	0.9520748273145143
Morus_000235-R1	FF	0	0	0	0
Morus_000235-R1	FR	0	0	0	0
Morus_000235-R1	MF	0	0	0	0
Morus_000235-R1	ML	92.199368	0	92.199368	-6.542248266651496
Morus_000235-R1	SD	9.590312	3.230579	12.820891000000001	-1.3238180628113618
Morus_000235-R1	YL	0	0	0	0
Morus_000236-R1	FF	0	0	0	0
Morus_000236-R1	FR	0	0	0	0
Morus_000236-R1	MF	0	0	0	0
Morus_000236-R1	ML	0	3.814473	3.814473	2.2673778869790397
Morus_000236-R1	SD	0	0	0	0
Morus_000236-R1	YL	0	0	0	0
Morus_000237-R1	FF	0	3.25939	3.25939	2.0906468325664185
Morus_000237-R1	FR	0	0	0	0
Morus_000237-R1	MF	1.32704	0	1.32704	-1.2184960097572954
Morus_000237-R1	ML	2.423259	0	2.423259	-1.7753704491926112
Morus_000237-R1	SD	0	0	0	0
Morus_000237-R1	YL	0	2.53452	2.53452	1.821514305377246
Morus_000238-R1	FF	0	0	0	0
Morus_000238-R1	FR	0	0	0	0
Morus_000238-R1	MF	0	0	0	0
Morus_000238-R1	ML	0	0	0	0
Morus_000238-R1	SD	0	0	0	0
Morus_000238-R1	YL	0	0	0	0
Morus_000240-R1	FF	0	0	0	0
Morus_000240-R1	FR	0	0	0	0
Morus_000240-R1	MF	0	0	0	0
Morus_000240-R1	ML	0	0	0	0
Morus_000240-R1	SD	0	0	0	0
Morus_000240-R1	YL	0	0	0	0
Morus_000241-R1	FF	0	0	0	0
Morus_000241-R1	FR	0	0	0	0
Morus_000241-R1	MF	0	0	0	0
Morus_000241-R1	ML	0	0	0	0
Morus_000241-R1	SD	0	0	0	0
Morus_000241-R1	YL	0	0	0	0
Morus_000242-R1	FF	0	0	0	0
Morus_000242-R1	FR	0	0	0	0
Morus_000242-R1	MF	0	0	0	0
Morus_000242-R1	ML	0	0	0	0
Morus_000242-R1	SD	0	0	0	0
Morus_000242-R1	YL	0	0	0	0
Morus_000243-R1	FF	0	0	0	0
Morus_000243-R1	FR	0	0	0	0
Morus_000243-R1	MF	0	0	0	0
Morus_000243-R1	ML	0	0	0	0
Morus_000243-R1	SD	5.216742	0	5.216742	-2.63615870706515
Morus_000243-R1	YL	0	0	0	0
Morus_000244-R3	FF	23.442534	262.313634	285.756168	3.429316459259203
Morus_000244-R3	FR	10.012166	15.790307	25.802473	0.608530346533112
Morus_000244-R3	MF	99.731478	228.583268	328.314746	1.188502914814012
Morus_000244-R3	ML	186.231619	320.545027	506.776646	0.7801966843697812
Morus_000244-R3	SD	119.652412	216.048948	335.70136	0.8471636728973333
Morus_000244-R3	YL	48.25337	231.034732	279.288102	2.236046425858331
Morus_000247-R1	FF	0	0	0	0
Morus_000247-R1	FR	0	0	0	0
Morus_000247-R1	MF	0	0	0	0
Morus_000247-R1	ML	0	0	0	0
Morus_000247-R1	SD	0	0	0	0
Morus_000247-R1	YL	0	0	0	0
Morus_000249-R1	FF	0	0	0	0
Morus_000249-R1	FR	0	0	0	0
Morus_000249-R1	MF	0	0	0	0
Morus_000249-R1	ML	0	0	0	0
Morus_000249-R1	SD	0	0	0	0
Morus_000249-R1	YL	0	0	0	0
Morus_000252-R1	FF	0	0	0	0
Morus_000252-R1	FR	0	0	0	0
Morus_000252-R1	MF	0	0	0	0
Morus_000252-R1	ML	0	0	0	0
Morus_000252-R1	SD	0	0	0	0
Morus_000252-R1	YL	0	0	0	0
Morus_000253-R1	FF	852.221561	1140.897494	1993.1190550000001	0.42044082017109036
Morus_000253-R1	FR	1137.969568	697.13451	1835.1040779999998	-0.7061522670956991
Morus_000253-R1	MF	1091.334108	887.221808	1978.555916	-0.29842229678176757
Morus_000253-R1	ML	250.042149	174.186665	424.228814	-0.5190366445036724
Morus_000253-R1	SD	316.584853	338.112623	654.697476	0.094622381963614
Morus_000253-R1	YL	1964.653757	2599.0427	4563.696457	0.4035260981536313
Morus_000254-R1	FF	0	0	0	0
Morus_000254-R1	FR	0	0	0	0
Morus_000254-R1	MF	0	0	0	0
Morus_000254-R1	ML	0	0	0	0
Morus_000254-R1	SD	0	0	0	0
Morus_000254-R1	YL	0	0	0	0
Morus_000257-R1	FF	70.047553	0	70.047553	-6.15071305631096
Morus_000257-R1	FR	49.269379	0	49.269379	-5.651607961777134
Morus_000257-R1	MF	57.959063	0	57.959063	-5.881641691640648
Morus_000257-R1	ML	31.359089	0	31.359089	-5.01609908727569
Morus_000257-R1	SD	49.471877	0	49.471877	-5.657407834946296
Morus_000257-R1	YL	49.022446	0	49.022446	-5.644503699103408
Morus_000258-R1	FF	0	0	0	0
Morus_000258-R1	FR	0	0	0	0
Morus_000258-R1	MF	0	0	0	0
Morus_000258-R1	ML	0	0	0	0
Morus_000258-R1	SD	0	0	0	0
Morus_000258-R1	YL	0	0	0	0
Morus_000259-R1	FF	51.565883	111.273747	162.83963	1.0948219699372104
Morus_000259-R1	FR	7.389457	68.968266	76.357723	3.0600513965991625
